[2026-07-23 10:49:28,849][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/datasets/allenai/ai2_arc/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
[2026-07-23 11:01:19,643][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
[2026-07-23 11:01:19,654][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:19,729][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:01:19,730][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:01:19,730][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:01:19,745][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:19,813][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:01:19,814][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:01:19,814][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:01:19,828][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:20,003][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:20,096][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:20,180][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:20,256][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:20,502][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:01:20,815][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:01:20,815][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:02:16,404][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 56 seconds.
[2026-07-23 11:02:16,521][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:02:16,836][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:02:16,836][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:03:13,190][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 56 seconds.
[2026-07-23 11:03:13,302][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:03:13,600][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:03:13,600][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:04:08,808][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:04:08,844][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,844][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,853][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,860][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:08,926][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,926][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,936][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.424948423832443 and rel_err 1.0
[2026-07-23 11:04:08,943][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,008][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,008][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,009][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,018][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,086][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,086][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,086][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,097][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,256][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,256][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,258][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,269][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,341][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,341][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,342][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,352][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,418][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,418][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,418][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,429][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,492][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,493][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,493][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,504][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,665][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,665][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,665][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,678][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,746][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,746][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,747][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:09,758][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,840][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:09,847][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:09,917][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,918][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,918][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:09,930][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,106][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,119][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,194][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,194][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,194][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,210][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,275][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,287][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,359][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,359][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,360][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,370][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,528][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,528][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,528][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,544][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,620][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,620][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,621][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,634][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,699][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,700][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,700][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:10,711][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,781][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,781][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,782][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:10,792][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:10,957][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,957][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,957][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:10,971][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,037][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,038][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,038][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,049][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,117][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,117][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,118][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,129][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,206][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,206][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,207][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,219][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,390][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,390][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,390][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,401][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,470][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,470][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,470][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,475][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,545][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,545][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,545][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,555][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,620][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,620][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,621][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:11,631][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,801][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,801][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,802][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,807][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,890][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,890][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,891][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:11,902][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:11,971][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,972][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,972][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:11,983][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,046][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,047][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,047][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,053][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,207][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,207][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,209][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,222][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,287][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,287][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,287][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,297][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,353][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,353][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,353][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,371][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,437][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,437][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,438][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,447][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,587][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,587][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,587][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,605][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,680][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,681][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,681][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.156932402444001 and rel_err 1.0
[2026-07-23 11:04:12,692][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,753][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,753][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,753][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.159063387675255 and rel_err 1.0
[2026-07-23 11:04:12,775][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:12,842][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,842][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,842][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 15.816564369959801 and rel_err 1.0
[2026-07-23 11:04:12,861][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:13,036][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:13,119][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:13,193][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:13,268][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:04:13,491][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:04:13,792][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:04:13,792][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:05:11,853][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 58 seconds.
[2026-07-23 11:05:11,969][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:05:12,292][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:05:12,292][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:06:07,943][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 56 seconds.
[2026-07-23 11:06:08,066][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:06:08,369][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:06:08,369][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:07:03,225][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:07:03,259][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,267][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,267][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,273][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,338][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 26.924681950402373 and rel_err 1.0
[2026-07-23 11:07:03,339][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 26.924681950402373 and rel_err 1.0
[2026-07-23 11:07:03,339][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 26.924681950402373 and rel_err 1.0
[2026-07-23 11:07:03,348][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,409][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:03,409][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:03,410][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:03,421][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,469][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.619647789759606 and rel_err 1.0
[2026-07-23 11:07:03,469][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.619647789759606 and rel_err 1.0
[2026-07-23 11:07:03,469][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.619647789759606 and rel_err 1.0
[2026-07-23 11:07:03,495][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,641][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:03,641][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:03,641][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:03,655][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,732][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,733][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,733][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:03,735][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,808][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:03,809][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:03,809][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:03,821][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:03,870][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:03,884][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:03,884][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:03,894][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,049][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,050][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,051][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,055][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,123][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,123][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,123][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,137][pymc.sampling.forward][INFO] - Sampling: []
